n_detections,time_diff,time_created
5,1.0445845127105713,1732566176.2635727
4,0.5356457233428955,1732566176.7992184
2,0.5358326435089111,1732566177.335051
3,0.5077381134033203,1732566177.8427892
5,0.5084867477416992,1732566178.351276
21,0.5078730583190918,1732566178.859149
4,0.5077967643737793,1732566179.3669457
1,0.507843017578125,1732566179.8747888
2,0.5075943470001221,1732566180.382383
1,0.5076086521148682,1732566180.8899918
1,0.5355477333068848,1732566181.4255395
1,0.5077307224273682,1732566181.9332702
3,0.5079278945922852,1732566182.441198
4,0.53546142578125,1732566182.9766595
2,0.508277177810669,1732566183.4849367
1,0.5080909729003906,1732566183.9930277
8,0.5076031684875488,1732566184.5006309
2,0.5082144737243652,1732566185.0088453
1,0.5077509880065918,1732566185.5165963
6,0.5351073741912842,1732566186.0517037
3,0.507835865020752,1732566186.5595396
4,0.5370206832885742,1732566187.0965602
1,0.5083682537078857,1732566187.6049285
2,0.5076451301574707,1732566188.1125736
7,0.5075759887695312,1732566188.6201496
2,0.5081729888916016,1732566189.1283226
1,0.5075128078460693,1732566189.6358354
17,0.5079138278961182,1732566190.1437492
23,0.5078413486480713,1732566190.6515906
6,0.5074319839477539,1732566191.1590226
17,0.507962703704834,1732566191.6669853
2,0.507824182510376,1732566192.1748095
39,0.5079622268676758,1732566192.6827717
15,0.5082137584686279,1732566193.1909854
7,0.5077641010284424,1732566193.6987495
3,0.508535623550415,1732566194.2072852
2,0.5076889991760254,1732566194.7149742
11,0.5076758861541748,1732566195.22265
1,0.5073373317718506,1732566195.7299874
27,0.5081565380096436,1732566196.238144
5,0.5073530673980713,1732566196.745497
2,0.5077183246612549,1732566197.2532153
5,0.5078790187835693,1732566197.7610943
3,0.5092809200286865,1732566198.2703753
17,0.5080149173736572,1732566198.7783902
1,0.5078372955322266,1732566199.2862275
2,0.5076265335083008,1732566199.793854
4,0.5357105731964111,1732566200.3295646
7,0.5082054138183594,1732566200.83777
3,0.5074152946472168,1732566201.3451853
7,0.5076694488525391,1732566201.8528547
4,0.5074660778045654,1732566202.3603208
6,0.5078084468841553,1732566202.8681293
3,0.5079910755157471,1732566203.3761203
11,0.5075101852416992,1732566203.8836305
2,0.5075669288635254,1732566204.3911974
7,0.5080759525299072,1732566204.8992734
5,0.5078065395355225,1732566205.40708
8,0.5078690052032471,1732566205.914949
15,0.5087852478027344,1732566206.4237342
15,0.508181095123291,1732566206.9319153
5,0.5077488422393799,1732566207.4396641
1,0.535358190536499,1732566207.9750223
3,0.50809645652771,1732566208.4831188
2,0.5079333782196045,1732566208.9910522
4,0.5078535079956055,1732566209.4989057
21,0.5357379913330078,1732566210.0346437
2,0.5080468654632568,1732566210.5426905
2,0.5074949264526367,1732566211.0501854
2,0.5079565048217773,1732566211.558142
2,0.5077288150787354,1732566212.0658708
4,0.5080795288085938,1732566212.5739503
3,0.5073866844177246,1732566213.081337
17,0.5078690052032471,1732566213.589206
3,0.5076048374176025,1732566214.0968108
2,0.5078697204589844,1732566214.6046805
2,0.5077171325683594,1732566215.1123977
7,0.5081756114959717,1732566215.6205733
5,0.5076839923858643,1732566216.1282573
3,0.5076122283935547,1732566216.6358695
6,0.5355298519134521,1732566217.1713994
7,0.5080692768096924,1732566217.6794686
2,0.5091173648834229,1732566218.188586
2,0.5084536075592041,1732566218.6970396
8,0.5079381465911865,1732566219.2049778
3,0.5076351165771484,1732566219.7126129
7,0.5080537796020508,1732566220.2206666
2,0.5081140995025635,1732566220.7287807
8,0.5083627700805664,1732566221.2371435
2,0.5077033042907715,1732566221.7448468
2,0.5074234008789062,1732566222.2522702
17,0.5080196857452393,1732566222.76029
15,0.5079536437988281,1732566223.2682436
5,0.5077669620513916,1732566223.7760105
4,0.5077481269836426,1732566224.2837586
8,0.5072617530822754,1732566224.7910204
4,0.5077347755432129,1732566225.2987552
1,0.507826566696167,1732566225.8065817
5,0.5081846714019775,1732566226.3147664
3,0.5079550743103027,1732566226.8227215
