n_detections,time_diff,time_created
3,1.0262718200683594,1732565724.7162223
4,0.5314631462097168,1732565725.2476854
2,0.5312168598175049,1732565725.7789023
3,0.5075452327728271,1732565726.2864475
4,0.5084011554718018,1732565726.7948487
6,0.5071165561676025,1732565727.3019652
1,0.5074584484100342,1732565727.8094237
1,0.5073633193969727,1732565728.316787
0,0.5071589946746826,1732565728.823946
1,0.5074255466461182,1732565729.3313715
1,0.531243085861206,1732565729.8626146
1,0.5078690052032471,1732565730.3704836
1,0.508148193359375,1732565730.8786318
2,0.5309016704559326,1732565731.4095335
2,0.5081074237823486,1732565731.917641
1,0.5077908039093018,1732565732.4254317
4,0.5073168277740479,1732565732.9327486
2,0.5078299045562744,1732565733.4405785
1,0.5076782703399658,1732565733.9482567
4,0.5297105312347412,1732565734.4779673
2,0.5086815357208252,1732565734.9866488
3,0.5316054821014404,1732565735.5182543
1,0.5081501007080078,1732565736.0264044
1,0.5077085494995117,1732565736.534113
5,0.5074558258056641,1732565737.0415688
2,0.5080878734588623,1732565737.5496566
1,0.5076675415039062,1732565738.0573242
5,0.5080442428588867,1732565738.5653684
7,0.5076322555541992,1732565739.0730007
1,0.5072736740112305,1732565739.5802743
0,0.5079107284545898,1732565740.088185
2,0.5076854228973389,1732565740.5958705
9,0.5082709789276123,1732565741.1041415
9,0.5081591606140137,1732565741.6123006
3,0.5074725151062012,1732565742.1197731
1,0.5078558921813965,1732565742.627629
2,0.5075440406799316,1732565743.135173
5,0.5077114105224609,1732565743.6428845
1,0.5071508884429932,1732565744.1500354
0,0.507718563079834,1732565744.657754
2,0.5076310634613037,1732565745.165385
2,0.5078260898590088,1732565745.673211
1,0.5076258182525635,1732565746.180837
1,0.5093255043029785,1732565746.6901624
7,0.5077357292175293,1732565747.1978981
1,0.507601261138916,1732565747.7054994
2,0.5074014663696289,1732565748.2129009
1,0.5312705039978027,1732565748.7441714
2,0.5079905986785889,1732565749.252162
1,0.5075986385345459,1732565749.7597606
3,0.5076503753662109,1732565750.267411
2,0.5071802139282227,1732565750.7745912
5,0.5077633857727051,1732565751.2823546
2,0.5080394744873047,1732565751.790394
5,0.5078682899475098,1732565752.2982624
2,0.5075974464416504,1732565752.8058598
4,0.5083062648773193,1732565753.314166
3,0.507821798324585,1732565753.8219879
2,0.5080947875976562,1732565754.3300827
3,0.5086648464202881,1732565754.8387475
3,0.5080821514129639,1732565755.3468297
2,0.5076355934143066,1732565755.8544652
1,0.5312206745147705,1732565756.385686
0,0.5079965591430664,1732565756.8936825
1,0.5077333450317383,1732565757.4014158
2,0.5072979927062988,1732565757.9087138
0,0.5311965942382812,1732565758.4399104
1,0.5083930492401123,1732565758.9483035
1,0.507911205291748,1732565759.4562147
2,0.5080649852752686,1732565759.9642797
2,0.5076720714569092,1732565760.4719517
1,0.5079007148742676,1732565760.9798524
1,0.5072786808013916,1732565761.487131
9,0.5078103542327881,1732565761.9949415
3,0.5073812007904053,1732565762.5023227
2,0.5078818798065186,1732565763.0102046
1,0.5077753067016602,1732565763.5179799
1,0.507880687713623,1732565764.0258605
5,0.5076332092285156,1732565764.5334938
1,0.5076191425323486,1732565765.041113
5,0.5309855937957764,1732565765.5720985
0,0.5075278282165527,1732565766.0796263
1,0.5091958045959473,1732565766.5888221
0,0.5076296329498291,1732565767.0964518
0,0.507411003112793,1732565767.6038628
2,0.5078730583190918,1732565768.1117358
4,0.5078144073486328,1732565768.6195502
1,0.5078043937683105,1732565769.1273546
5,0.5078868865966797,1732565769.6352415
2,0.5076982975006104,1732565770.1429398
1,0.5078473091125488,1732565770.650787
2,0.5084824562072754,1732565771.1592696
2,0.507648229598999,1732565771.6669178
3,0.5079212188720703,1732565772.174839
1,0.5071296691894531,1732565772.6819687
1,0.5075979232788086,1732565773.1895666
2,0.5075550079345703,1732565773.6971216
1,0.5080146789550781,1732565774.2051363
3,0.507946252822876,1732565774.7130826
3,0.5080912113189697,1732565775.2211738
