n_detections,time_diff,time_created
3,1.0128600597381592,1732500736.9607046
2,0.5343475341796875,1732500737.495052
2,0.5339117050170898,1732500738.0289638
3,0.5065245628356934,1732500738.5354884
2,0.506420373916626,1732500739.0419087
5,0.506009578704834,1732500739.5479183
1,0.5054299831390381,1732500740.0533483
1,0.5056934356689453,1732500740.5590417
0,0.5054275989532471,1732500741.0644693
1,0.5054094791412354,1732500741.5698788
1,0.5335912704467773,1732500742.10347
1,0.5062601566314697,1732500742.6097302
0,0.5060615539550781,1732500743.1157918
2,0.5338218212127686,1732500743.6496136
1,0.5064842700958252,1732500744.156098
1,0.5063681602478027,1732500744.662466
2,0.5059993267059326,1732500745.1684654
2,0.5062038898468018,1732500745.6746693
1,0.5055570602416992,1732500746.1802263
2,0.5332694053649902,1732500746.7134957
0,0.5057494640350342,1732500747.2192452
1,0.5333771705627441,1732500747.7526224
1,0.5058808326721191,1732500748.2585032
1,0.5061948299407959,1732500748.764698
2,0.5052590370178223,1732500749.269957
2,0.5060887336730957,1732500749.7760458
0,0.5057337284088135,1732500750.2817795
1,0.5061373710632324,1732500750.787917
2,0.5054969787597656,1732500751.2934139
1,0.5057649612426758,1732500751.7991788
0,0.5059120655059814,1732500752.305091
2,0.5058801174163818,1732500752.810971
4,0.5060386657714844,1732500753.3170097
6,0.5062415599822998,1732500753.8232512
1,0.5059597492218018,1732500754.329211
1,0.5059242248535156,1732500754.8351352
1,0.505584716796875,1732500755.34072
5,0.5059144496917725,1732500755.8466344
1,0.505617618560791,1732500756.352252
0,0.5060594081878662,1732500756.8583114
1,0.5058050155639648,1732500757.3641164
2,0.5059621334075928,1732500757.8700786
1,0.5057373046875,1732500758.3758159
0,0.5067694187164307,1732500758.8825853
4,0.5060470104217529,1732500759.3886323
1,0.5056767463684082,1732500759.894309
1,0.505821704864502,1732500760.4001307
1,0.5336418151855469,1732500760.9337726
0,0.5058498382568359,1732500761.4396224
1,0.5060181617736816,1732500761.9456406
2,0.5057182312011719,1732500762.4513588
2,0.5057206153869629,1732500762.9570794
3,0.5058436393737793,1732500763.462923
2,0.5061562061309814,1732500763.9690793
0,0.5056092739105225,1732500764.4746885
2,0.5059068202972412,1732500764.9805954
1,0.5063104629516602,1732500765.4869058
0,0.5059101581573486,1732500765.992816
1,0.5060238838195801,1732500766.4988399
0,0.5068323612213135,1732500767.0056722
3,0.5062623023986816,1732500767.5119345
2,0.5060946941375732,1732500768.0180292
1,0.5343177318572998,1732500768.552347
1,0.5063550472259521,1732500769.058702
1,0.5059370994567871,1732500769.564639
2,0.5060262680053711,1732500770.0706654
0,0.5328817367553711,1732500770.603547
1,0.5063447952270508,1732500771.109892
1,0.5059137344360352,1732500771.6158056
0,0.5057680606842041,1732500772.1215737
1,0.5060305595397949,1732500772.6276042
1,0.5059430599212646,1732500773.1335473
1,0.5055265426635742,1732500773.6390738
8,0.5059859752655029,1732500774.1450598
3,0.5057120323181152,1732500774.6507719
2,0.5061283111572266,1732500775.1569002
0,0.5057356357574463,1732500775.6626358
0,0.5059502124786377,1732500776.168586
3,0.5060570240020752,1732500776.674643
1,0.5061342716217041,1732500777.1807773
1,0.5335564613342285,1732500777.7143338
0,0.5059068202972412,1732500778.2202406
2,0.5068645477294922,1732500778.7271051
0,0.5058174133300781,1732500779.2329226
1,0.5059537887573242,1732500779.7388763
1,0.5061380863189697,1732500780.2450144
0,0.5057342052459717,1732500780.7507486
1,0.5061402320861816,1732500781.2568889
1,0.5061345100402832,1732500781.7630234
1,0.5059010982513428,1732500782.2689245
1,0.5060234069824219,1732500782.774948
0,0.5059704780578613,1732500783.2809184
0,0.5056033134460449,1732500783.7865217
2,0.5061209201812744,1732500784.2926426
1,0.5059685707092285,1732500784.7986112
0,0.5054795742034912,1732500785.3040907
1,0.5058009624481201,1732500785.8098917
1,0.5061867237091064,1732500786.3160784
3,0.5058944225311279,1732500786.8219728
2,0.5061767101287842,1732500787.3281496
