n_detections,time_diff,time_created
3,1.0793066024780273,1732909665.710756
4,0.5398633480072021,1732909666.2506194
1,0.5393528938293457,1732909666.7899723
2,0.5175635814666748,1732909667.307536
2,0.5190939903259277,1732909667.8266299
7,0.5183742046356201,1732909668.345004
1,0.5174529552459717,1732909668.862457
1,0.5174798965454102,1732909669.379937
1,0.5171310901641846,1732909669.897068
1,0.5175309181213379,1732909670.414599
1,0.5379481315612793,1732909670.952547
1,0.5180630683898926,1732909671.4706101
0,0.518932580947876,1732909671.9895427
2,0.5385234355926514,1732909672.5280662
2,0.5182905197143555,1732909673.0463567
1,0.5173130035400391,1732909673.5636697
5,0.516610860824585,1732909674.0802805
2,0.5189721584320068,1732909674.5992527
1,0.5177474021911621,1732909675.117
4,0.5381193161010742,1732909675.6551194
2,0.5181460380554199,1732909676.1732655
2,0.5394384860992432,1732909676.712704
1,0.5185158252716064,1732909677.2312198
1,0.518118143081665,1732909677.749338
5,0.5170936584472656,1732909678.2664316
1,0.5180490016937256,1732909678.7844806
1,0.5172824859619141,1732909679.301763
3,0.5185024738311768,1732909679.8202655
7,0.5177059173583984,1732909680.3379714
1,0.5172936916351318,1732909680.8552651
0,0.5192155838012695,1732909681.3744807
2,0.5177311897277832,1732909681.892212
8,0.5180525779724121,1732909682.4102645
6,0.5191898345947266,1732909682.9294543
2,0.5176150798797607,1732909683.4470694
1,0.5170531272888184,1732909683.9641225
2,0.5163953304290771,1732909684.4805179
5,0.5186767578125,1732909684.9991946
1,0.5168137550354004,1732909685.5160084
0,0.5185854434967041,1732909686.0345938
1,0.5180869102478027,1732909686.5526807
2,0.5177202224731445,1732909687.070401
1,0.5172762870788574,1732909687.5876772
1,0.5205633640289307,1732909688.1082406
5,0.5183966159820557,1732909688.6266372
1,0.5175659656524658,1732909689.1442032
1,0.5171823501586914,1732909689.6613855
1,0.5388369560241699,1732909690.2002225
1,0.5190181732177734,1732909690.7192407
0,0.5174477100372314,1732909691.2366884
2,0.5181353092193604,1732909691.7548237
2,0.5178728103637695,1732909692.2726965
3,0.5186614990234375,1732909692.791358
2,0.5186848640441895,1732909693.3100429
3,0.5179324150085449,1732909693.8279753
2,0.5170993804931641,1732909694.3450747
1,0.5196442604064941,1732909694.864719
0,0.5183806419372559,1732909695.3830996
2,0.5222997665405273,1732909695.9053993
2,0.5168735980987549,1732909696.422273
3,0.5181069374084473,1732909696.9403799
2,0.5174870491027832,1732909697.457867
1,0.5388391017913818,1732909697.996706
1,0.5183596611022949,1732909698.5150657
1,0.5177862644195557,1732909699.032852
3,0.5183680057525635,1732909699.55122
0,0.5374007225036621,1732909700.0886207
1,0.5179178714752197,1732909700.6065385
1,0.5173625946044922,1732909701.1239011
1,0.5185086727142334,1732909701.6424098
2,0.5181236267089844,1732909702.1605334
1,0.5183351039886475,1732909702.6788685
1,0.517270565032959,1732909703.196139
8,0.5174355506896973,1732909703.7135746
2,0.5143117904663086,1732909704.2278864
2,0.5181300640106201,1732909704.7460165
0,0.5172607898712158,1732909705.2632773
1,0.5186324119567871,1732909705.7819097
4,0.5177836418151855,1732909706.2996933
2,0.5170526504516602,1732909706.816746
4,0.5386884212493896,1732909707.3554344
1,0.5193912982940674,1732909707.8748257
1,0.520575761795044,1732909708.3954015
0,0.5179708003997803,1732909708.9133723
0,0.5177819728851318,1732909709.4311543
2,0.5187954902648926,1732909709.9499497
0,0.5178966522216797,1732909710.4678464
1,0.518679141998291,1732909710.9865255
1,0.517963171005249,1732909711.5044887
2,0.517392635345459,1732909712.0218813
1,0.5171396732330322,1732909712.539021
2,0.5196802616119385,1732909713.0587013
2,0.5181443691253662,1732909713.5768456
2,0.5185654163360596,1732909714.095411
1,0.5179178714752197,1732909714.613329
0,0.5176129341125488,1732909715.1309419
2,0.517568826675415,1732909715.6485107
1,0.518517255783081,1732909716.167028
3,0.5184712409973145,1732909716.6854992
2,0.5185012817382812,1732909717.2040005
