n_detections,time_diff,time_created
2,1.0951361656188965,1732906164.6261764
3,0.5372910499572754,1732906165.1634674
2,0.5364120006561279,1732906165.6998794
3,0.5165386199951172,1732906166.216418
2,0.5179698467254639,1732906166.7343879
7,0.5179648399353027,1732906167.2523527
1,0.5164618492126465,1732906167.7688146
1,0.516639232635498,1732906168.2854538
1,0.5166645050048828,1732906168.8021183
1,0.5164315700531006,1732906169.3185499
1,0.537973165512085,1732906169.856523
1,0.5169534683227539,1732906170.3734765
0,0.5183324813842773,1732906170.891809
2,0.5369982719421387,1732906171.4288073
2,0.5181155204772949,1732906171.9469228
1,0.5178861618041992,1732906172.464809
3,0.5167455673217773,1732906172.9815545
2,0.5186083316802979,1732906173.5001628
1,0.5171351432800293,1732906174.017298
2,0.5369820594787598,1732906174.55428
2,0.5183560848236084,1732906175.0726361
3,0.5364990234375,1732906175.6091352
1,0.5181620121002197,1732906176.1272972
1,0.5170924663543701,1732906176.6443896
5,0.516636848449707,1732906177.1610265
1,0.5180213451385498,1732906177.6790478
1,0.518176794052124,1732906178.1972246
2,0.5183868408203125,1732906178.7156115
6,0.5178837776184082,1732906179.2334952
1,0.5160458087921143,1732906179.749541
0,0.5173194408416748,1732906180.2668605
2,0.5169274806976318,1732906180.783788
11,0.5175952911376953,1732906181.3013833
6,0.5184156894683838,1732906181.819799
2,0.5177488327026367,1732906182.3375478
1,0.5169978141784668,1732906182.8545456
2,0.5168025493621826,1732906183.3713481
6,0.5177409648895264,1732906183.889089
1,0.5164716243743896,1732906184.4055607
0,0.5175309181213379,1732906184.9230917
1,0.5171737670898438,1732906185.4402654
2,0.5179738998413086,1732906185.9582393
1,0.517833948135376,1732906186.4760733
0,0.5232288837432861,1732906186.9993021
6,0.5181808471679688,1732906187.517483
1,0.5176780223846436,1732906188.035161
1,0.5163214206695557,1732906188.5514824
1,0.5365438461303711,1732906189.0880263
3,0.5185534954071045,1732906189.6065798
1,0.5189073085784912,1732906190.125487
3,0.5195503234863281,1732906190.6450374
2,0.5172853469848633,1732906191.1623228
5,0.5172367095947266,1732906191.6795595
2,0.5193674564361572,1732906192.198927
3,0.5173358917236328,1732906192.7162628
2,0.5177550315856934,1732906193.2340178
2,0.5206103324890137,1732906193.7546282
1,0.5201370716094971,1732906194.2747653
2,0.5214624404907227,1732906194.7962277
2,0.5168640613555908,1732906195.3130918
3,0.518613338470459,1732906195.831705
2,0.5179333686828613,1732906196.3496385
1,0.5374763011932373,1732906196.8871148
1,0.5186939239501953,1732906197.4058087
1,0.5178418159484863,1732906197.9236505
2,0.5204238891601562,1732906198.4440744
0,0.5373060703277588,1732906198.9813805
1,0.5203125476837158,1732906199.501693
1,0.5187044143676758,1732906200.0203974
1,0.5176138877868652,1732906200.5380113
1,0.5174059867858887,1732906201.0554173
1,0.518190860748291,1732906201.5736082
1,0.516514778137207,1732906202.090123
10,0.517388105392456,1732906202.607511
2,0.5166785717010498,1732906203.1241896
2,0.5191376209259033,1732906203.6433272
1,0.5195951461791992,1732906204.1629224
0,0.5182886123657227,1732906204.681211
5,0.5175580978393555,1732906205.198769
2,0.5181965827941895,1732906205.7169657
5,0.5371489524841309,1732906206.2541146
1,0.518355131149292,1732906206.7724698
2,0.5223338603973389,1732906207.2948036
0,0.5180158615112305,1732906207.8128195
1,0.517531156539917,1732906208.3303506
2,0.5199880599975586,1732906208.8503387
2,0.5177576541900635,1732906209.3680964
1,0.5196983814239502,1732906209.8877947
3,0.5174298286437988,1732906210.4052246
2,0.5172202587127686,1732906210.9224448
1,0.5173134803771973,1732906211.4397583
1,0.5185723304748535,1732906211.9583306
2,0.5171523094177246,1732906212.475483
2,0.518284797668457,1732906212.9937677
1,0.5174827575683594,1732906213.5112505
0,0.517592191696167,1732906214.0288427
2,0.5177755355834961,1732906214.5466182
1,0.5187056064605713,1732906215.0653238
3,0.5170474052429199,1732906215.5823712
2,0.5209636688232422,1732906216.103335
