n_detections,time_diff,time_created
1,1.004749059677124,1732491564.8871527
3,0.5306150913238525,1732491565.4177678
2,0.5313639640808105,1732491565.9491317
3,0.5058643817901611,1732491566.454996
2,0.506134033203125,1732491566.9611301
5,0.5057637691497803,1732491567.466894
1,0.5055942535400391,1732491567.9724882
1,0.5055680274963379,1732491568.4780562
0,0.505316972732544,1732491568.9833732
1,0.5056784152984619,1732491569.4890516
1,0.5306499004364014,1732491570.0197015
1,0.5059335231781006,1732491570.525635
0,0.5058655738830566,1732491571.0315006
2,0.530327320098877,1732491571.561828
1,0.5061905384063721,1732491572.0680184
1,0.5066249370574951,1732491572.5746434
3,0.5056331157684326,1732491573.0802765
2,0.5058212280273438,1732491573.5860977
1,0.5081889629364014,1732491574.0942867
3,0.5331277847290039,1732491574.6274145
0,0.5056343078613281,1732491575.1330488
2,0.532135009765625,1732491575.6651838
1,0.5062301158905029,1732491576.171414
1,0.506004810333252,1732491576.6774187
3,0.5056149959564209,1732491577.1830337
2,0.5058684349060059,1732491577.6889021
1,0.5055751800537109,1732491578.1944773
2,0.5058200359344482,1732491578.7002974
3,0.5056560039520264,1732491579.2059534
1,0.505246639251709,1732491579.7112
0,0.5057373046875,1732491580.2169373
2,0.5055639743804932,1732491580.7225013
7,0.5060532093048096,1732491581.2285545
5,0.5057885646820068,1732491581.734343
2,0.5056009292602539,1732491582.239944
1,0.505739688873291,1732491582.7456837
1,0.5053329467773438,1732491583.2510166
5,0.5057523250579834,1732491583.756769
1,0.5055360794067383,1732491584.262305
1,0.5061500072479248,1732491584.768455
2,0.5057361125946045,1732491585.2741911
2,0.505807638168335,1732491585.7799988
1,0.5055973529815674,1732491586.2855961
1,0.5063633918762207,1732491586.7919595
8,0.505882740020752,1732491587.2978423
1,0.5058324337005615,1732491587.8036747
2,0.50569748878479,1732491588.3093722
1,0.5310978889465332,1732491588.84047
1,0.5058856010437012,1732491589.3463557
1,0.5054364204406738,1732491589.851792
2,0.5054788589477539,1732491590.357271
2,0.5055453777313232,1732491590.8628163
4,0.5058746337890625,1732491591.368691
2,0.5059032440185547,1732491591.8745942
0,0.5053479671478271,1732491592.3799422
2,0.5055673122406006,1732491592.8855095
1,0.5057234764099121,1732491593.391233
2,0.5057528018951416,1732491593.8969858
2,0.5059921741485596,1732491594.402978
0,0.5065300464630127,1732491594.909508
3,0.5058188438415527,1732491595.4153268
0,0.5053558349609375,1732491595.9206827
0,0.5305466651916504,1732491596.4512293
1,0.5057995319366455,1732491596.9570289
0,0.505577802658081,1732491597.4626067
2,0.5058677196502686,1732491597.9684744
1,0.5306131839752197,1732491598.4990876
1,0.5058548450469971,1732491599.0049424
1,0.5056009292602539,1732491599.5105433
1,0.5059854984283447,1732491600.0165288
1,0.5057330131530762,1732491600.5222619
1,0.5058193206787109,1732491601.0280812
1,0.5053613185882568,1732491601.5334425
8,0.5059137344360352,1732491602.0393562
3,0.5057125091552734,1732491602.5450687
2,0.5058786869049072,1732491603.0509474
0,0.5055489540100098,1732491603.5564964
0,0.5055468082427979,1732491604.0620432
5,0.5054590702056885,1732491604.5675023
1,0.505671501159668,1732491605.0731738
3,0.5306997299194336,1732491605.6038735
0,0.5057134628295898,1732491606.109587
1,0.5064990520477295,1732491606.616086
1,0.5058324337005615,1732491607.1219184
0,0.5052402019500732,1732491607.6271586
2,0.5060474872589111,1732491608.1332061
0,0.5054495334625244,1732491608.6386557
1,0.5055131912231445,1732491609.1441689
1,0.5058021545410156,1732491609.649971
2,0.5057327747344971,1732491610.1557038
1,0.5054974555969238,1732491610.6612012
1,0.5057928562164307,1732491611.166994
2,0.5059547424316406,1732491611.6729488
2,0.5057001113891602,1732491612.178649
0,0.5053699016571045,1732491612.6840189
0,0.5050718784332275,1732491613.1890907
2,0.5059733390808105,1732491613.695064
1,0.505793571472168,1732491614.2008576
2,0.5059821605682373,1732491614.7068398
3,0.5053818225860596,1732491615.2122216
