n_detections,time_diff,time_created
1,1.0299408435821533,1732565864.8348935
1,0.5312557220458984,1732565865.3661492
1,0.5308487415313721,1732565865.896998
1,0.5075201988220215,1732565866.4045181
2,0.5085544586181641,1732565866.9130726
2,0.5075819492340088,1732565867.4206545
1,0.5075845718383789,1732565867.928239
1,0.5073339939117432,1732565868.435573
0,0.507148027420044,1732565868.9427211
1,0.5074646472930908,1732565869.4501858
1,0.5307869911193848,1732565869.9809728
1,0.5078318119049072,1732565870.4888046
0,0.5077934265136719,1732565870.996598
0,0.5307919979095459,1732565871.52739
2,0.5079045295715332,1732565872.0352945
1,0.5080361366271973,1732565872.5433307
0,0.5070812702178955,1732565873.050412
1,0.507878303527832,1732565873.5582902
0,0.5074865818023682,1732565874.0657768
0,0.5299594402313232,1732565874.5957363
1,0.5081462860107422,1732565875.1038826
2,0.5313379764556885,1732565875.6352205
1,0.5078713893890381,1732565876.143092
0,0.5074660778045654,1732565876.650558
2,0.5075290203094482,1732565877.158087
0,0.5076375007629395,1732565877.6657245
0,0.508002758026123,1732565878.1737273
0,0.5078539848327637,1732565878.6815813
0,0.5073645114898682,1732565879.1889458
0,0.5071229934692383,1732565879.6960688
0,0.5076508522033691,1732565880.2037196
2,0.5076732635498047,1732565880.7113929
3,0.5074193477630615,1732565881.2188122
1,0.5077836513519287,1732565881.7265959
0,0.5074851512908936,1732565882.234081
0,0.5073349475860596,1732565882.741416
1,0.5075225830078125,1732565883.2489386
2,0.5075721740722656,1732565883.7565107
1,0.5070998668670654,1732565884.2636106
0,0.5076754093170166,1732565884.771286
1,0.5077309608459473,1732565885.279017
2,0.5080339908599854,1732565885.787051
0,0.506767988204956,1732565886.293819
1,0.5090477466583252,1732565886.8028667
1,0.507713794708252,1732565887.3105805
1,0.5072052478790283,1732565887.8177857
1,0.507453203201294,1732565888.325239
1,0.5304174423217773,1732565888.8556564
0,0.5077383518218994,1732565889.3633947
0,0.507587194442749,1732565889.870982
0,0.5073766708374023,1732565890.3783586
0,0.5072684288024902,1732565890.885627
0,0.5075678825378418,1732565891.393195
1,0.5081000328063965,1732565891.901295
1,0.5073757171630859,1732565892.4086707
1,0.5075547695159912,1732565892.9162254
0,0.5080583095550537,1732565893.4242837
0,0.5075840950012207,1732565893.9318678
1,0.5081713199615479,1732565894.4400392
0,0.5086371898651123,1732565894.9486763
1,0.5081427097320557,1732565895.456819
0,0.5075321197509766,1732565895.9643512
1,0.5315759181976318,1732565896.495927
0,0.5075743198394775,1732565897.0035014
0,0.5074241161346436,1732565897.5109255
2,0.507744312286377,1732565898.0186698
0,0.53059983253479,1732565898.5492697
0,0.5078926086425781,1732565899.0571623
1,0.5078001022338867,1732565899.5649624
1,0.5080280303955078,1732565900.0729904
0,0.5079050064086914,1732565900.5808954
0,0.5076618194580078,1732565901.0885572
0,0.5069229602813721,1732565901.5954802
2,0.5077669620513916,1732565902.1032472
1,0.50740647315979,1732565902.6106536
1,0.5084390640258789,1732565903.1190927
0,0.5074679851531982,1732565903.6265607
0,0.5079326629638672,1732565904.1344934
1,0.5074427127838135,1732565904.641936
1,0.5078105926513672,1732565905.1497467
1,0.5309293270111084,1732565905.680676
0,0.5080137252807617,1732565906.1886897
1,0.509211540222168,1732565906.6979012
0,0.5073633193969727,1732565907.2052646
0,0.5074203014373779,1732565907.7126849
1,0.5079271793365479,1732565908.220612
0,0.5075128078460693,1732565908.7281249
1,0.5075526237487793,1732565909.2356775
1,0.507835865020752,1732565909.7435133
1,0.5076742172241211,1732565910.2511876
0,0.5072493553161621,1732565910.758437
0,0.5081989765167236,1732565911.266636
0,0.507781982421875,1732565911.7744179
1,0.5078599452972412,1732565912.2822778
1,0.507565975189209,1732565912.7898438
0,0.5073642730712891,1732565913.297208
1,0.5080986022949219,1732565913.8053067
1,0.5081772804260254,1732565914.313484
2,0.5076775550842285,1732565914.8211615
1,0.5078690052032471,1732565915.3290305
