n_detections,time_diff,time_created
4,1.10429048538208,1732904485.127981
4,0.5379250049591064,1732904485.665906
2,0.5373411178588867,1732904486.203247
3,0.5173428058624268,1732904486.7205899
6,0.5181624889373779,1732904487.2387524
21,0.5177724361419678,1732904487.7565248
4,0.5167646408081055,1732904488.2732894
1,0.5168373584747314,1732904488.7901268
2,0.5165596008300781,1732904489.3066864
1,0.5166411399841309,1732904489.8233275
1,0.536785364151001,1732904490.360113
1,0.5170857906341553,1732904490.8771987
4,0.5173897743225098,1732904491.3945885
3,0.5387248992919922,1732904491.9333134
2,0.5179407596588135,1732904492.4512541
1,0.5177724361419678,1732904492.9690266
10,0.517378568649292,1732904493.4864051
2,0.5181694030761719,1732904494.0045745
1,0.5175659656524658,1732904494.5221405
6,0.5360736846923828,1732904495.0582142
3,0.5178463459014893,1732904495.5760605
4,0.5365989208221436,1732904496.1126595
1,0.5176622867584229,1732904496.6303217
2,0.5169458389282227,1732904497.1472676
9,0.5170285701751709,1732904497.6642962
2,0.5192246437072754,1732904498.1835208
1,0.5174243450164795,1732904498.7009451
22,0.5180683135986328,1732904499.2190135
25,0.5172302722930908,1732904499.7362437
6,0.5167031288146973,1732904500.2529469
22,0.5180323123931885,1732904500.7709792
3,0.5176029205322266,1732904501.288582
49,0.5180191993713379,1732904501.8066013
17,0.5190351009368896,1732904502.3256364
9,0.517493724822998,1732904502.84313
4,0.5169925689697266,1732904503.3601227
5,0.5172243118286133,1732904503.877347
11,0.5173320770263672,1732904504.394679
1,0.5171129703521729,1732904504.911792
31,0.5184078216552734,1732904505.4301999
4,0.5168418884277344,1732904505.9470417
2,0.5171101093292236,1732904506.4641519
5,0.5175819396972656,1732904506.9817338
3,0.5219290256500244,1732904507.5036628
22,0.5180227756500244,1732904508.0216856
1,0.518559455871582,1732904508.540245
3,0.5170719623565674,1732904509.057317
3,0.5362646579742432,1732904509.5935817
8,0.5178549289703369,1732904510.1114366
2,0.5189833641052246,1732904510.63042
6,0.5186028480529785,1732904511.1490228
3,0.5165977478027344,1732904511.6656206
10,0.5178182125091553,1732904512.1834388
2,0.5185208320617676,1732904512.7019596
11,0.518324613571167,1732904513.2202842
3,0.517265796661377,1732904513.73755
8,0.5216131210327148,1732904514.2591631
5,0.5203225612640381,1732904514.7794857
15,0.5208275318145752,1732904515.3003132
16,0.5156967639923096,1732904515.81601
15,0.5182216167449951,1732904516.3342316
5,0.516857385635376,1732904516.851089
1,0.5377438068389893,1732904517.3888328
3,0.5176422595977783,1732904517.906475
4,0.5178320407867432,1732904518.424307
4,0.5208179950714111,1732904518.945125
42,0.536271333694458,1732904519.4813964
4,0.520160436630249,1732904520.0015569
2,0.5205550193786621,1732904520.522112
3,0.51751708984375,1732904521.039629
3,0.5178489685058594,1732904521.557478
5,0.5185279846191406,1732904522.076006
3,0.5167438983917236,1732904522.5927498
22,0.5179493427276611,1732904523.1106992
4,0.5169897079467773,1732904523.627689
2,0.519930362701416,1732904524.1476192
3,0.5193889141082764,1732904524.6670082
6,0.517998218536377,1732904525.1850064
6,0.5174670219421387,1732904525.7024734
2,0.5175983905792236,1732904526.2200718
10,0.5367896556854248,1732904526.7568614
7,0.5180964469909668,1732904527.274958
3,0.521965503692627,1732904527.7969234
2,0.5176377296447754,1732904528.3145611
11,0.5173969268798828,1732904528.831958
3,0.5190632343292236,1732904529.3510213
9,0.5172452926635742,1732904529.8682666
3,0.5200493335723877,1732904530.388316
7,0.5186793804168701,1732904530.9069953
2,0.517066478729248,1732904531.4240618
2,0.517209529876709,1732904531.9412713
19,0.5181849002838135,1732904532.4594562
21,0.5171339511871338,1732904532.9765902
6,0.5175135135650635,1732904533.4941037
5,0.5172891616821289,1732904534.0113928
10,0.5175564289093018,1732904534.5289493
4,0.5177643299102783,1732904535.0467136
1,0.5190181732177734,1732904535.5657318
5,0.517777681350708,1732904536.0835094
4,0.5198934078216553,1732904536.6034029
